Trade,Time
18066,38
18067,4
18068,37
18069,9
18070,6
18071,15
18072,120
18073,81
18074,81
18075,6
18076,18
18077,5
18078,6
18079,6
18080,58
18081,6
18082,15
18083,4
18084,4
18085,56
18086,29
18087,2
18088,52
18089,4
18090,13
18091,2
18092,24
18093,97
18094,28
18095,33
18096,5
18097,2
18098,13
18099,21
18100,3
18101,9
18102,20
18103,39
18104,54
18105,6
18106,37
18107,12
18108,45
18109,18
18110,69
18111,47
18112,9
18113,62
18114,20
18115,32
18116,18
18117,25
18118,18
18119,4
18120,34
18121,12
18122,38
18123,5
18124,6
18125,6
18126,4
18127,51
18128,29
18129,31
18130,37
18131,2
18132,45
18133,3
18134,13
18135,171
18136,6
18137,6
18138,12
18139,45
18140,16
18141,19
18142,2
18143,50
18144,37
18145,26
18146,4
18147,4
18148,61
18149,12
18150,1989
18151,2
18152,32
18153,36
18154,6
18155,13
18156,6
18157,83
18158,5
18159,25
18160,33
18161,20
18162,40
18163,6
18164,13
18165,22
18166,9
18167,26
18168,15
18169,5
18170,9
18171,12
18172,22
18173,6
18174,82
18175,40
18176,92
18177,5
18178,6
18179,4
18180,76
18181,57
18182,5
18183,19
18184,37
18185,38
18186,23
18187,45
18188,5
18189,69
18190,15
18191,26
18192,6
18193,22
18194,55
18195,20
18196,12
18197,3
18198,13
18199,40
18200,89
18201,49
18202,51
18203,46
18204,2
18205,38
18206,18
18207,46
18208,24
18209,31
18210,18
18211,3
18212,6
18213,6
18214,20
18215,6
18216,39
18217,25
18218,25
18219,13
18220,20
18221,9
18222,13
18223,34
18224,3
18225,27
18226,46
18227,13
18228,62
18229,13
18230,6
18231,20
18232,18
18233,6
18234,6
18235,11
18236,54
18237,2
18238,5
18239,66
18240,9
18241,2
18242,57
18243,27
18244,54
18245,6
18246,9
18247,2
18248,3
18249,27
18250,40
18251,66
18252,50
18253,27
18254,25
18255,84
18256,24
18257,5
18258,12
18259,38
18260,29
18261,75
18262,54
18263,52
18264,46
18265,6
18266,14
18267,6
18268,26
18269,12
18270,36
18271,2
18272,127
18273,72
18274,25
18275,43
18276,2
18277,18
18278,55
18279,20
18280,12
18281,38
18282,6
18283,97
18284,9
18285,18
18286,95
18287,13
18288,38
18289,40
18290,2
18291,12
18292,4
18293,13
18294,112
18295,18
18296,9
18297,27
18298,2
18299,6
18300,18
18301,29
18302,4
18303,3
18304,13
18305,45
18306,10
18307,41
18308,36
18309,28
18310,20
18311,21
18312,70
18313,2
18314,19
18315,26
18316,4
18317,6
18318,20
18319,38
18320,69
18321,46
18322,53
18323,16
18324,31
18325,27
18326,38
18327,16
18328,6
18329,20
18330,2
18331,23
18332,35
18333,6
18334,3
18335,63
18336,76
18337,6
18338,32
18339,24
18340,6
18341,6
18342,39
18343,53
18344,2
18345,20
18346,15
18347,18
18348,9
18349,2
18350,5
18351,12
18352,20
18353,90
18354,88
18355,36
18356,2
18357,13
18358,36
18359,12
18360,32
18361,28
18362,6
18363,69
18364,19
18365,156
18366,61
18367,6
18368,3
18369,21
18370,37
18371,36
18372,2
18373,10
18374,9
18375,16
18376,3
18377,20
18378,3
18379,54
18380,58
18381,61
18382,23
18383,12
18384,21
18385,54
18386,2
18387,37
18388,67
18389,12
18390,67
18391,21
18392,2
18393,24
18394,45
18395,3
18396,25
18397,9
18398,9
18399,37
18400,34
18401,27
18402,18
18403,38
18404,6
18405,59
18406,23
18407,2
18408,13
18409,5
18410,19
18411,2
18412,20
18413,6
18414,6
18415,25
18416,19
18417,6
18418,23
18419,21
18420,24
18421,2
18422,4
18423,59
18424,6
18425,5
18426,5
18427,34
18428,2
18429,2
18430,47
18431,36
18432,41
18433,2
18434,21
18435,4
18436,9
18437,24
18438,29
18439,3
18440,35
18441,3
18442,18
18443,16
18444,16
18445,5
18446,3
18447,38
18448,36
18449,19
18450,2
18451,39
18452,3
18453,20
18454,12
18455,69
18456,25
18457,6
18458,6
18459,20
18460,25
18461,10
18462,6
18463,33
18464,40
18465,32
18466,2
18467,68
18468,2
18469,23
18470,4
18471,13
18472,4
18473,3
18474,118
18475,65
18476,12
18477,12
18478,40
18479,38
18480,20
18481,13
18482,88
18483,9
18484,40
18485,23
18486,13
18487,5
18488,69
18489,18
18490,80
18491,5
18492,2
18493,18
18494,3
18495,18
18496,26
18497,2
18498,5
18499,31
18500,24
18501,3
18502,2
18503,87
18504,34
18505,13
18506,6
18507,12
18508,4
18509,23
18510,38
18511,9
18512,49
18513,45
18514,32
18515,6
18516,49
18517,23
18518,21
18519,11
18520,3
18521,21
18522,87
18523,12
18524,6
18525,23
18526,12
18527,39
18528,56
18529,35
18530,47
18531,26
18532,9
18533,19
18534,93
18535,4
18536,12
18537,3
18538,55
18539,14
18540,62
18541,74
18542,57
18543,10
18544,12
18545,81
18546,37
18547,92
18548,20
18549,5
18550,33
18551,18
18552,49
18553,2
18554,12
18555,74
18556,43
18557,25
18558,6
18559,12
18560,58
18561,20
18562,9
18563,5
18564,10
18565,19
18566,43
18567,19
18568,37
18569,37
18570,28
18571,65
18572,5
18573,23
18574,35
18575,4
18576,20
18577,17
18578,4
18579,67
18580,20
18581,38
18582,46
18583,21
18584,21
18585,11
18586,20
18587,22
18588,29
18589,68
18590,38
18591,13
18592,59
18593,68
18594,18
18595,73
18596,55
18597,6
18598,29
18599,78
18600,58
18601,12
18602,12
18603,36
18604,2
18605,2
18606,19
18607,56
18608,41
18609,84
18610,18
18611,44
18612,2
18613,6
18614,4
18615,6
18616,11
18617,6
18618,32
18619,9
18620,34
18621,5
18622,10
18623,20
18624,36
18625,12
18626,4
18627,38
18628,10
18629,2
18630,11
18631,3
18632,47
18633,6
18634,55
18635,25
18636,45
18637,6
18638,21
18639,23
18640,21
18641,18
18642,5
18643,5
18644,91
18645,15
18646,21
18647,12
18648,11
18649,3
18650,95
18651,12
18652,11
18653,3
18654,10
18655,31
18656,9
18657,4
18658,2
18659,16
18660,90
18661,27
18662,12
18663,59
18664,9
18665,86
18666,112
18667,2
18668,37
18669,39
18670,39
18671,6
18672,6
18673,21
18674,19
18675,29
18676,12
18677,23
18678,13
18679,4
18680,36
18681,9
18682,13
18683,3
18684,33
18685,36
18686,13
18687,46
18688,2
18689,63
18690,6
18691,18
18692,39
18693,20
18694,25
18695,19
18696,2
18697,21
18698,158
18699,23
18700,85
18701,37
18702,11
18703,44
18704,20
18705,34
18706,23
18707,9
18708,11
18709,3
18710,6
18711,22
18712,2
18713,16
18714,85
18715,32
18716,6
18717,5
18718,2
18719,12
18720,16
18721,3
18722,4
18723,19
18724,13
18725,95
18726,29
18727,9
18728,18
18729,12
18730,2
18731,58
18732,73
18733,112
18734,16
18735,41
18736,2
18737,160
18738,51
18739,21
18740,4
18741,2
18742,58
18743,9
18744,20
18745,18
18746,9
18747,25
18748,6
18749,5
18750,20
18751,36
18752,40
18753,11
18754,18
18755,20
18756,10
18757,190
18758,11
18759,18
18760,50
18761,34
18762,3
18763,10
18764,5
18765,2
18766,3
18767,18
18768,2
18769,26
18770,44
18771,11
18772,20
18773,33
18774,12
18775,25
18776,49
18777,19
18778,5
18779,33
18780,20
18781,3
18782,18
18783,14
18784,11
18785,4
18786,12
18787,86
18788,5
18789,9
18790,13
18791,55
18792,28
18793,51
18794,5
18795,99
18796,3
18797,15
18798,62
18799,23
18800,20
18801,91
18802,41
18803,12
18804,33
18805,18
18806,2
18807,13
18808,20
18809,18
18810,55
18811,18
18812,21
18813,33
18814,6
18815,18
18816,26
18817,19
18818,27
18819,9
18820,72
18821,3
18822,9
18823,73
18824,36
18825,4
18826,55
18827,15
18828,2
18829,2
18830,4
18831,27
18832,24
18833,10
18834,18
18835,18
18836,3
18837,6
18838,44
18839,62
18840,6
18841,12
18842,18
18843,24
18844,2
18845,9
18846,13
18847,19
18848,42
18849,18
18850,3
18851,6
18852,25
18853,329
18854,6
18855,5
18856,10
18857,3
18858,25
18859,30
18860,12
18861,25
18862,85
18863,2
18864,5
18865,4
18866,13
18867,16
18868,36
18869,18
18870,55
18871,51
18872,23
18873,6
18874,37
18875,44
18876,34
18877,43
18878,26
18879,13
18880,5
18881,5
18882,20
18883,19
18884,84
18885,9
18886,55
18887,21
18888,18
18889,43
18890,11
18891,55
18892,89
18893,43
18894,16
18895,53
18896,25
18897,11
18898,69
18899,13
18900,6
18901,62
18902,73
18903,187
18904,99
18905,2
18906,16
18907,5
18908,66
18909,81
18910,2
18911,6
18912,43
18913,20
18914,50
18915,12
18916,46
18917,10
18918,16
18919,6
18920,13
18921,6
18922,2
18923,20
18924,37
18925,4
18926,4
18927,17
18928,12
18929,71
18930,4
18931,10
18932,5
18933,328
18934,45
18935,4
18936,13
18937,54
18938,64
18939,43
18940,4
18941,50
18942,9
18943,36
18944,11
18945,18
18946,4
18947,100
18948,99
18949,2
18950,6
18951,29
18952,36
18953,12
18954,54
18955,55
18956,103
18957,62
18958,56
18959,3
18960,22
18961,28
18962,70
18963,6
18964,95
18965,18
18966,42
18967,22
18968,21
18969,68
18970,95
18971,97
18972,19
18973,5
18974,20
18975,43
18976,18
18977,12
18978,11
18979,4
18980,4
18981,32
18982,27
18983,12
18984,74
18985,4
18986,50
18987,2
18988,2
18989,3
18990,12
18991,13
18992,9
18993,13
18994,21
18995,12
18996,73
18997,67
18998,28
18999,33
19000,3
19001,58
19002,20
19003,6
19004,18
19005,20
19006,3
19007,6
19008,32
19009,6
19010,62
19011,6
19012,5
19013,9
19014,20
19015,39
19016,18
19017,29
19018,9
19019,12
19020,25
19021,19
19022,3
19023,3
19024,24
19025,76
19026,4
19027,54
19028,20
19029,19
19030,13
19031,25
19032,4
19033,25
19034,82
19035,5
19036,5
19037,26
19038,33
19039,9
19040,40
19041,2
19042,11
19043,28
19044,6
19045,4
19046,4
19047,4
19048,40
19049,2
19050,55
19051,16
19052,12
19053,6
19054,3
19055,21
19056,25
19057,2
19058,75
19059,13
19060,5
19061,16
19062,2
19063,2
19064,6
19065,83
19066,56
19067,43
19068,45
19069,9
19070,6
19071,13
19072,33
19073,20
19074,59
19075,19
19076,6
19077,2
19078,18
19079,36
19080,9
19081,5
19082,41
19083,46
19084,42
19085,18
19086,53
19087,38
19088,79
19089,25
19090,58
19091,6
19092,46
19093,100
19094,20
19095,73
19096,68
19097,61
19098,20
19099,5
19100,6
19101,12
19102,2
19103,9
19104,55
19105,98
19106,21
19107,67
19108,68
19109,21
19110,27
19111,5
19112,21
19113,2
19114,23
19115,5
19116,81
19117,3
19118,13
19119,16
19120,50
19121,20
19122,96
19123,92
19124,66
19125,6
19126,23
19127,6
19128,24
19129,18
19130,6
19131,6
19132,44
19133,6
19134,6
19135,11
19136,39
19137,55
19138,12
19139,4
19140,13
19141,77
19142,34
19143,3
19144,21
19145,14
19146,12
19147,2
19148,43
19149,4
19150,18
19151,9
19152,54
19153,46
19154,19
19155,9
19156,36
19157,2
19158,4
19159,3
19160,18
19161,15
19162,23
19163,103
19164,9
19165,12
19166,20
19167,129
19168,6
19169,3
19170,2
19171,6
19172,156
19173,25
19174,50
19175,32
19176,19
19177,18
19178,20
19179,68
19180,15
19181,93
19182,55
19183,26
19184,5
19185,22
19186,2
19187,12
19188,3
19189,34
19190,18
19191,92
19192,19
19193,9
19194,11
19195,5
19196,21
19197,18
19198,4
19199,19
19200,12
19201,9
19202,18
19203,25
19204,6
19205,54
19206,3
19207,16
19208,70
19209,27
19210,20
19211,3
19212,47
19213,34
19214,2
19215,6
19216,27
19217,13
19218,13
19219,20
19220,40
19221,2
19222,35
19223,53
19224,6
19225,9
19226,2
19227,2
19228,36
19229,54
19230,2
19231,75
19232,2
19233,27
19234,6
19235,39
19236,5
19237,32
19238,19
19239,25
19240,64
19241,13
19242,26
19243,19
19244,20
19245,25
19246,5
19247,13
19248,9
19249,5
19250,39
19251,34
19252,92
19253,6
19254,25
19255,32
19256,76
19257,69
19258,2
19259,14
19260,6
19261,6
19262,69
19263,13
19264,42
19265,40
19266,6
19267,6
19268,5
19269,6
19270,6
19271,18
19272,20
19273,20
19274,4
19275,14
19276,18
19277,40
19278,28
19279,4
19280,23
19281,42
19282,21
19283,38
19284,6
19285,9
19286,83
19287,63
19288,13
19289,37
19290,43
19291,23
19292,12
19293,3
19294,4
19295,38
19296,18
19297,6
19298,3
19299,2
19300,6
19301,17
19302,15
19303,86
19304,21
19305,2
19306,72
19307,2
19308,20
19309,55
19310,38
19311,27
19312,6
19313,12
19314,6
19315,3
19316,9
19317,20
19318,2
19319,12
19320,36
19321,58
19322,13
19323,13
19324,46
19325,117
19326,2
19327,24
19328,3
19329,93
19330,2
19331,10
19332,2
19333,3
19334,4
19335,13
19336,49
19337,23
19338,44
19339,6
19340,13
19341,25
19342,13
19343,6
19344,29
19345,39
19346,45
19347,3
19348,22
19349,9
19350,45
19351,33
19352,4
19353,2
19354,12
19355,3
19356,62
19357,87
19358,12
19359,18
19360,31
19361,25
19362,3
19363,25
19364,17
19365,3
19366,9
19367,98
19368,25
19369,100
19370,59
19371,55
19372,34
19373,21
19374,2
19375,15
19376,14
19377,10
19378,23
19379,4
19380,6
19381,20
19382,3
19383,18
19384,5
19385,33
19386,32
19387,37
19388,21
19389,3
19390,35
19391,2
19392,36
19393,127
19394,6
19395,28
19396,94
19397,11
19398,39
19399,10
19400,4
19401,27
19402,25
19403,16
19404,15
19405,9
19406,61
19407,11
19408,6
19409,18
19410,6
19411,74
19412,9
19413,12
19414,2
19415,13
19416,36
19417,23
19418,44
19419,2
19420,20
19421,21
19422,100
19423,5
19424,24
19425,64
19426,2
19427,25
19428,6
19429,54
19430,6
19431,27
19432,2
19433,3
19434,77
19435,19
19436,6
19437,4
19438,2
19439,28
19440,98
19441,18
19442,5
19443,5
19444,2
19445,2
19446,20
19447,49
19448,5
19449,20
19450,87
19451,37
19452,54
19453,5
19454,38
19455,24
19456,59
19457,93
19458,12
19459,21
19460,11
19461,87
19462,6
19463,16
19464,23
19465,21
19466,19
19467,24
19468,10
19469,6
19470,5
19471,9
19472,63
19473,20
19474,29
19475,37
19476,85
19477,46
19478,37
19479,2
19480,9
19481,25
19482,2
19483,20
19484,20
19485,2
19486,4
19487,20
19488,40
19489,28
19490,23
19491,11
19492,5
19493,6
19494,2
19495,12
19496,6
19497,50
19498,9
19499,16
19500,11
19501,9
19502,75
19503,10
19504,3
19505,2
19506,25
19507,5
19508,3
19509,20
19510,6
19511,16
19512,3
19513,63
19514,13
19515,27
19516,12
19517,11
19518,2
19519,15
19520,30
19521,3
19522,54
19523,3
19524,9
19525,14
19526,16
19527,20
19528,12
19529,3
19530,49
19531,37
19532,12
19533,49
19534,6
19535,19
19536,2
19537,4
19538,43
19539,35
19540,23
19541,55
19542,34
19543,19
19544,2
19545,9
19546,99
19547,18
19548,53
19549,27
19550,36
19551,15
19552,18
19553,4
19554,6
19555,2
19556,20
19557,45
19558,20
19559,18
19560,6
19561,71
19562,39
19563,71
19564,16
19565,18
19566,45
19567,9
19568,6
19569,55
19570,35
19571,13
19572,62
19573,33
19574,37
19575,21
19576,76
19577,41
19578,6
19579,21
19580,85
19581,5
19582,6
19583,2
19584,89
19585,24
19586,39
19587,68
19588,3
19589,13
19590,20
19591,52
19592,27
19593,6
19594,35
19595,12
19596,71
19597,38
19598,13
19599,12
19600,15
19601,489
19602,45
19603,18
19604,4
19605,77
19606,2
19607,11
19608,4
19609,74
19610,19
19611,4
19612,219
19613,15
19614,3
19615,27
19616,3
19617,32
19618,3
19619,26
19620,91
19621,54
19622,17
19623,3
19624,39
19625,2
19626,6
19627,20
19628,24
19629,25
19630,4
19631,54
19632,9
19633,12
19634,5
19635,6
19636,117
19637,18
19638,5
19639,29
19640,2
19641,19
19642,3
19643,36
19644,58
19645,28
19646,22
19647,25
19648,43
19649,11
19650,6
19651,22
19652,22
19653,39
19654,43
19655,25
19656,82
19657,23
19658,21
19659,12
19660,55
19661,58
19662,4
19663,54
19664,2
19665,19
19666,26
19667,13
19668,13
19669,47
19670,58
19671,78
19672,62
19673,27
19674,2
19675,23
19676,4
19677,40
19678,60
19679,3
19680,2
19681,2
19682,18
19683,2
19684,9
19685,84
19686,26
19687,19
19688,12
19689,24
19690,22
19691,3
19692,52
19693,102
19694,12
19695,25
19696,38
19697,55
19698,66
19699,3
19700,9
19701,15
19702,2
19703,3
19704,46
19705,49
19706,9
19707,3
19708,4
19709,16
19710,9
19711,5
19712,12
19713,26
19714,6
19715,85
19716,32
19717,13
19718,24
19719,21
19720,22
19721,19
19722,215
19723,13
19724,12
19725,21
19726,37
19727,67
19728,10
19729,12
19730,26
19731,25
19732,6
19733,12
19734,6
19735,6
19736,12
19737,20
19738,21
19739,16
19740,32
19741,23
19742,85
19743,11
19744,4
19745,18
19746,46
19747,111
19748,24
19749,20
19750,64
19751,2
19752,5
19753,25
19754,13
19755,70
19756,20
19757,51
19758,9
19759,6
19760,9
19761,33
19762,13
19763,13
19764,19
19765,49
19766,58
19767,12
19768,74
19769,59
19770,2
19771,13
19772,49
19773,41
19774,30
19775,20
19776,32
19777,11
19778,49
19779,2
19780,42
19781,69
19782,52
19783,39
19784,12
19785,42
19786,3
19787,3
19788,68
19789,53
19790,13
19791,3
19792,54
19793,21
19794,33
19795,26
19796,33
19797,4
19798,13
19799,9
19800,56
19801,24
19802,9
19803,2
19804,20
19805,18
19806,18
19807,39
19808,9
19809,18
19810,36
19811,16
19812,5
19813,6
19814,26
19815,2
19816,46
19817,86
19818,11
19819,20
19820,21
19821,6
19822,9
19823,38
19824,29
19825,43
19826,192
19827,6
19828,20
19829,47
19830,15
19831,12
19832,103
19833,21
19834,2
19835,6
19836,6
19837,6
19838,6
19839,3
19840,45
19841,54
19842,22
19843,333
19844,20
19845,17
19846,25
19847,11
19848,6
19849,20
19850,23
19851,36
19852,12
19853,53
19854,9
19855,66
19856,3
19857,6
19858,3
19859,28
19860,10
19861,2
19862,2
19863,68
19864,24
19865,3
19866,20
19867,2
19868,13
19869,18
19870,5
19871,40
19872,22
19873,83
19874,20
19875,38
19876,9
19877,40
19878,174
19879,20
19880,39
19881,18
19882,9
19883,46
19884,57
19885,19
19886,17
19887,6
19888,10
19889,5
19890,36
19891,33
19892,33
19893,28
19894,38
19895,83
19896,23
19897,6
19898,18
19899,12
19900,19
